,open,end_time,volume,start_time,close,high,low
3759,11383.83,1602691199999,21286.928,1602687600000,11319.81,11408.80,11280.50
3760,11319.81,1602694799999,11671.445,1602691200000,11340.01,11355.50,11295.83
3761,11340.00,1602698399999,5184.034,1602694800000,11335.15,11350.00,11316.00
3762,11334.61,1602701999999,8309.624,1602698400000,11333.46,11349.66,11285.06
3763,11333.46,1602705599999,6772.226,1602702000000,11341.26,11372.31,11330.01
3764,11341.26,1602709199999,4177.551,1602705600000,11378.21,11384.98,11336.21
3765,11378.22,1602712799999,4136.497,1602709200000,11368.08,11406.85,11364.00
3766,11368.00,1602716399999,4164.002,1602712800000,11393.79,11409.00,11368.00
3767,11393.79,1602719999999,5624.300,1602716400000,11417.13,11433.18,11376.06
3768,11417.12,1602723599999,3252.160,1602720000000,11390.87,11425.65,11387.00
3769,11390.88,1602727199999,4393.995,1602723600000,11387.92,11412.00,11370.30
3770,11387.88,1602730799999,4362.032,1602727200000,11360.55,11398.51,11358.00
3771,11360.56,1602734399999,2850.497,1602730800000,11378.28,11379.99,11354.73
3772,11378.41,1602737999999,3003.892,1602734400000,11386.65,11401.18,11364.00
3773,11386.99,1602741599999,2934.985,1602738000000,11403.01,11409.00,11372.42
3774,11403.00,1602745199999,3945.508,1602741600000,11391.68,11420.00,11380.56
3775,11391.67,1602748799999,3651.973,1602745200000,11393.98,11405.00,11376.00
3776,11393.99,1602752399999,8711.333,1602748800000,11343.07,11402.11,11331.20
3777,11343.07,1602755999999,27662.879,1602752400000,11313.27,11348.78,11250.00
3778,11313.27,1602759599999,10410.011,1602756000000,11328.80,11339.21,11301.04
3779,11328.80,1602763199999,4968.719,1602759600000,11315.00,11336.26,11307.04
3780,11314.56,1602766799999,21134.235,1602763200000,11373.25,11395.00,11268.77
3781,11373.24,1602770399999,9419.766,1602766800000,11401.72,11413.45,11355.01
3782,11401.72,1602773999999,7524.856,1602770400000,11386.31,11404.97,11362.00
3783,11386.31,1602777599999,7359.043,1602774000000,11395.42,11409.66,11371.78
3784,11395.42,1602781199999,20401.762,1602777600000,11378.89,11486.27,11362.00
3785,11378.89,1602784799999,13796.405,1602781200000,11458.71,11484.20,11375.22
3786,11458.71,1602788399999,7176.513,1602784800000,11463.01,11485.00,11446.88
3787,11463.01,1602791999999,14832.298,1602788400000,11518.48,11540.66,11463.00
3788,11518.48,1602795599999,16277.624,1602792000000,11539.18,11649.48,11518.01
3789,11539.16,1602799199999,10994.442,1602795600000,11491.01,11539.39,11450.00
3790,11491.01,1602802799999,2837.322,1602799200000,11478.68,11513.92,11471.45
3791,11478.67,1602806399999,3358.149,1602802800000,11502.00,11505.00,11470.00
3792,11502.00,1602809999999,3535.892,1602806400000,11504.13,11507.20,11467.38
3793,11504.13,1602813599999,4914.909,1602810000000,11523.48,11538.92,11501.84
3794,11523.48,1602817199999,2403.378,1602813600000,11515.11,11531.49,11506.00
3795,11515.12,1602820799999,3856.999,1602817200000,11507.11,11530.81,11485.00
3796,11507.10,1602824399999,63956.181,1602820800000,11275.17,11507.11,11175.00
3797,11275.16,1602827999999,14429.537,1602824400000,11342.27,11361.37,11262.65
3798,11342.27,1602831599999,6113.801,1602828000000,11332.30,11355.00,11304.07
3799,11332.29,1602835199999,5083.527,1602831600000,11309.01,11338.67,11308.55
3800,11309.01,1602838799999,7295.818,1602835200000,11305.01,11349.49,11300.00
3801,11305.00,1602842399999,18486.903,1602838800000,11253.52,11305.00,11215.00
3802,11254.31,1602845999999,9012.203,1602842400000,11307.40,11332.67,11250.96
3803,11307.00,1602849599999,11356.751,1602846000000,11367.77,11398.60,11301.00
3804,11367.77,1602853199999,7494.043,1602849600000,11363.66,11392.00,11342.00
3805,11363.66,1602856799999,6028.762,1602853200000,11348.62,11383.24,11328.00
3806,11348.62,1602860399999,8745.408,1602856800000,11328.98,11380.00,11307.00
3807,11328.99,1602863999999,8210.536,1602860400000,11332.58,11339.04,11280.00
3808,11332.57,1602867599999,4801.384,1602864000000,11345.45,11353.98,11311.00
3809,11345.45,1602871199999,3501.176,1602867600000,11334.50,11354.25,11315.50
3810,11334.49,1602874799999,4038.747,1602871200000,11360.01,11366.88,11334.49
3811,11360.02,1602878399999,3941.184,1602874800000,11307.66,11362.25,11305.80
3812,11307.66,1602881999999,7872.745,1602878400000,11310.51,11314.99,11273.10
3813,11310.51,1602885599999,2481.854,1602882000000,11330.99,11335.86,11297.78
3814,11330.99,1602889199999,2137.321,1602885600000,11342.56,11348.02,11316.77
3815,11342.55,1602892799999,2640.026,1602889200000,11318.92,11346.97,11305.60
3816,11319.51,1602896399999,7107.763,1602892800000,11293.98,11326.54,11260.00
3817,11293.98,1602899999999,3340.853,1602896400000,11326.97,11343.31,11287.49
3818,11326.63,1602903599999,2739.342,1602900000000,11342.20,11348.00,11321.91
3819,11342.21,1602907199999,3772.918,1602903600000,11358.73,11362.98,11323.07
3820,11358.71,1602910799999,1986.645,1602907200000,11345.98,11364.93,11337.25
3821,11345.98,1602914399999,2303.241,1602910800000,11347.58,11358.14,11332.91
3822,11347.59,1602917999999,3859.539,1602914400000,11345.00,11379.20,11332.03
3823,11345.00,1602921599999,1952.362,1602918000000,11340.95,11358.00,11335.00
3824,11340.95,1602925199999,3411.169,1602921600000,11315.01,11353.70,11313.52
3825,11315.00,1602928799999,3165.308,1602925200000,11333.61,11339.09,11308.53
3826,11333.61,1602932399999,3114.220,1602928800000,11348.98,11349.00,11329.75
3827,11348.98,1602935999999,2172.767,1602932400000,11342.21,11352.00,11332.01
3828,11342.21,1602939599999,2974.420,1602936000000,11344.56,11347.18,11316.00
3829,11344.55,1602943199999,3557.147,1602939600000,11321.36,11350.00,11310.01
3830,11321.37,1602946799999,16167.279,1602943200000,11354.99,11364.00,11250.00
3831,11355.00,1602950399999,13938.097,1602946800000,11335.91,11424.09,11323.00
3832,11335.90,1602953999999,5905.097,1602950400000,11325.15,11344.62,11300.42
3833,11325.15,1602957599999,2917.379,1602954000000,11340.94,11343.50,11312.98
3834,11340.94,1602961199999,2156.321,1602957600000,11345.00,11346.78,11329.29
3835,11345.01,1602964799999,2109.185,1602961200000,11340.29,11359.81,11332.91
3836,11340.28,1602968399999,2699.929,1602964800000,11344.99,11362.40,11323.00
3837,11345.00,1602971999999,1855.065,1602968400000,11341.28,11364.10,11335.00
3838,11341.28,1602975599999,1090.759,1602972000000,11340.83,11350.87,11334.00
3839,11340.82,1602979199999,1596.161,1602975600000,11356.25,11363.36,11336.38
3840,11356.25,1602982799999,4424.575,1602979200000,11368.01,11389.20,11342.54
3841,11368.01,1602986399999,4060.051,1602982800000,11386.99,11397.00,11367.03
3842,11387.00,1602989999999,3355.287,1602986400000,11373.00,11394.25,11364.00
3843,11373.00,1602993599999,1436.735,1602990000000,11364.54,11381.82,11359.77
3844,11364.54,1602997199999,2228.780,1602993600000,11367.74,11382.70,11360.52
3845,11367.21,1603000799999,1967.390,1602997200000,11386.88,11391.00,11366.69
